date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:05:26	32329/32329	U-----	200	untouched ('')	image/jpeg	etag:%22b9a435fbc7d7a3244e2172744a45736a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/75c755918fb9.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/75c755918fb9.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:27	733523/733523	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2028%20Feb%202023%2023:05:26%20GMT	https://www.classcentral.com/university/iit-kharagpur?page=2	C:/My%20Web%20Sites/classcentral/www.classcentral.com/university/iit-kharagpur4658.html	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:27	16485/16485	U-----	200	untouched ('')	image/jpeg	etag:%2225f699bf96466dd3a514fc92f09ffceb%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95d3857a85ba.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95d3857a85ba.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:27	3236/3236	U-----	200	untouched ('')	image/jpeg	etag:%2203a58c1d132036d726113a0b187beb84%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d1286ada86f.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d1286ada86f.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:27	39431/39431	U-----	200	untouched ('')	image/jpeg	etag:%22f7cb49a4d5b0d345c8d106d2f972cfa5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0c85434e59fa.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0c85434e59fa.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	37805/37805	U-----	200	untouched ('')	image/jpeg	etag:%22d6f1d4bc9bee69816a65022745f5ac35%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a94b4294920e.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a94b4294920e.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	34207/34207	U-----	200	untouched ('')	image/jpeg	etag:%22fa3492f795fb1f96d26b2b01cd260730%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6710e6d871cc.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6710e6d871cc.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	64833/64833	U-----	200	untouched ('')	image/jpeg	etag:%222e5e6bb56cbea0dc760789e06616fa42%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2fd42d376c68.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2fd42d376c68.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	28871/28871	U-----	200	untouched ('')	image/jpeg	etag:%22d9e37b65a35c3526a7f0ed42e1e64463%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/003a6c755b2f.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/003a6c755b2f.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	33223/33223	U-----	200	untouched ('')	image/jpeg	etag:%224624af951b26e648282ff746ad1dad10%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/662bfcb3ecfb.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/662bfcb3ecfb.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	24416/24416	U-----	200	untouched ('')	image/jpeg	etag:%22192c313c174be35eefe217f6225e98ff%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f89a0811257e.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f89a0811257e.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:28	43179/43179	U-----	200	untouched ('')	image/jpeg	etag:%221355f315e764ea0f8e7d7a7e71eb9fd6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/591b3fb1fe6f.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/591b3fb1fe6f.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:29	16287/16287	U-----	200	untouched ('')	image/jpeg	etag:%224a9465a1fa6605d23ba0162f83e7aded%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5278808b109c.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5278808b109c.jpg	(from https://www.classcentral.com/university/iit-kharagpur)
00:05:41	753661/753661	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2028%20Feb%202023%2023:05:31%20GMT	https://www.classcentral.com/university/rice?page=2	C:/My%20Web%20Sites/classcentral/www.classcentral.com/university/rice4658.html	(from https://www.classcentral.com/university/rice)
00:05:42	1035/1035	U-----	200	untouched ('')	image/png	date:Tue,%2028%20Feb%202023%2004:40:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Frice-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=0c9b4fd456b87c007643e860f4567c33	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/rice-hz8b6d.png	(from https://www.classcentral.com/university/rice)
00:05:42	65027/65027	U-----	200	untouched ('')	image/png	etag:%2291321ce8164b6671a216b261d4f2bd86%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/08dbf801ce77.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/08dbf801ce77.png	(from https://www.classcentral.com/university/rice)
